影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-EDA063D47C,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6371c40b54a4619825608fbdccbee3cdbd3848f3,3D,"(1.0, 1.0, 2.0)","(64, 57, 38)",82.2582308979686,4.0,174.0,3efb21717c2429e50900bc7661c0c96dade2960d,"(1.0, 1.0, 2.0)","(64, 57, 38)","(5, 5, 5, 54, 47, 28)",19156,1,"(32.6778032992274, 23.796878262685322, 19.284453956984756)","(4.719346526290952, 30.003434625736936, 23.101530773688122)"
IMG-F2DB83A884,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b8e9bd4e29859129acd22af0470eebd2ee58e1c5,3D,"(0.9999999999999999, 1.0, 2.0)","(83, 83, 34)",64.5047176658441,13.0,161.0,ed8f4eb891d1b2ff3dc02204f09c5629deaf5ced,"(0.9999999999999999, 1.0, 2.0)","(83, 83, 34)","(5, 5, 0, 73, 73, 33)",87512,1,"(39.13668982539537, 41.21408492549593, 15.555432397842582)","(-4.597786405270263, 35.699571329941236, 19.536624611578752)"
IMG-BDC28ECC96,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f1c03a1eaecfb13fedc74e28233d6af99facb010,3D,"(1.0, 0.9999999999999999, 2.0)","(40, 25, 21)",56.400666666666666,1.0,164.0,5c7936798be358755123061c7aa699a4b01a8432,"(1.0, 0.9999999999999999, 2.0)","(40, 25, 21)","(5, 5, 5, 30, 15, 11)",2324,1,"(19.26419965576592, 10.758605851979347, 10.660068846815834)","(-11.90409822656595, 9.236434159768452, -130.5098090160065)"
IMG-C078D26AF1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7292bf78e00ffdd3182ef3c52cb28544716e3820,3D,"(1.0, 1.0, 1.9999999999999998)","(55, 65, 40)",71.06028671328671,1.0,174.0,210bf53fe7bfc9f38a357a26be500632ba42081b,"(1.0, 1.0, 1.9999999999999998)","(55, 65, 40)","(6, 9, 5, 40, 48, 33)",18284,1,"(24.385036097134105, 32.30797418507985, 20.796543425946183)","(12.903328965092586, 39.27924134292592, 26.777386569473254)"
IMG-C078D26AF1,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5554ea86fc6467b0aa7e86fa65c5e19b14c0ffe8,3D,"(1.0, 1.0, 1.9999999999999998)","(55, 65, 40)",66.93378321678321,1.0,164.0,64d8a55797bae362368b1d62742d8139641b08bb,"(1.0, 1.0, 1.9999999999999998)","(55, 65, 40)","(5, 5, 5, 45, 55, 33)",26043,1,"(26.087125139192874, 33.31613101409208, 19.77667703413585)","(14.602158221138703, 40.88688910699512, 25.163867150752463)"
IMG-D316ED2AE7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e47395ec33575edca010519ae38689cf487f2c84,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(56, 50, 30)",72.71769047619047,15.0,174.0,e633327ba20c1522848771ad64ba704f730bfd80,"(0.9999999999999999, 0.9999999999999999, 2.0)","(56, 50, 30)","(5, 5, 0, 46, 40, 26)",15638,1,"(25.627573858549688, 23.788847678731294, 11.059150786545594)","(-0.9258684378752946, 33.861771777793074, -59.42607781698671)"
IMG-5B04889B9C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a27b242b95c21fe3c32feda52876280f5638c3da,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(53, 63, 51)",61.914204675580926,26.0,146.0,9caf9130d832bf749e77f6ab8c598e121387a388,"(0.9999999999999999, 0.9999999999999999, 2.0)","(53, 63, 51)","(5, 5, 5, 43, 53, 41)",22188,2,"(27.027176852352625, 27.372318370290248, 21.624481701820805)","(-13.633298687416271, 44.24937728737937, -120.65603659635839)"
IMG-999D48C03B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},47f473cee230a5205cd4adf89212ebcf5298a594,3D,"(1.0, 1.0, 2.0)","(56, 56, 30)",73.61101190476191,5.0,174.0,54f52ae04f0eef43b2ac3cc12aefc458e0f6386d,"(1.0, 1.0, 2.0)","(56, 56, 30)","(5, 5, 5, 46, 46, 24)",13152,1,"(26.02417883211679, 28.42221715328467, 16.760720802919707)","(1.5288916433170137, 48.1497198084856, -22.274243845809533)"
IMG-B758864737,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b27e97d6240d91077b130082264f0ba02cd959cf,3D,"(0.9999999999999999, 1.0, 2.0)","(48, 48, 31)",75.16854278673836,1.0,162.0,178129762f2f335f3f66ef3d13f6e0f71ab1e7b0,"(0.9999999999999999, 1.0, 2.0)","(48, 48, 31)","(5, 5, 5, 38, 38, 21)",8927,1,"(20.922370337179345, 24.04379970874874, 14.089839811806877)","(-4.100699984460107, 35.72571430468975, 87.25226498003332)"
IMG-B02B210E10,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},07cc549aa71925a49170a16e060556a6481f55eb,3D,"(1.0, 0.9999999999999999, 2.0)","(49, 45, 31)",62.45249067368883,12.0,142.0,7371a7ec3379388a8746ef7c104491c1e4997332,"(1.0, 0.9999999999999999, 2.0)","(49, 45, 31)","(5, 5, 5, 39, 35, 22)",7744,1,"(22.927169421487605, 18.401859504132233, 12.857179752066116)","(-28.327553807919244, 45.26657725066487, -12.345371928087701)"
IMG-DC114FA4AE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6a976da13aaedf1b33b8ebffcaf6de992918ac04,3D,"(1.0, 1.0, 2.0)","(41, 42, 28)",46.3272150323544,15.0,93.0,36e9ec78a89ad893658bae01469b8bda0a71bdb8,"(1.0, 1.0, 2.0)","(41, 42, 28)","(5, 5, 5, 31, 32, 18)",4206,1,"(20.08083689966714, 18.481930575368523, 14.237993342843557)","(15.36208538543401, 29.444322004681307, -4.35321331431285)"
IMG-1559B21C16,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},565320aec4ededebfc2f45a4798b929568398d33,3D,"(1.0, 1.0, 1.9999999999999998)","(32, 27, 23)",52.65313003220612,20.0,100.0,02a45e4579bf40c4a158ad20bc1389d596bfc626,"(1.0, 1.0, 1.9999999999999998)","(32, 27, 23)","(5, 5, 5, 22, 17, 13)",1529,1,"(15.535644211903204, 11.80967952910399, 11.042511445389144)","(10.014796184865025, 36.58244906007849, -28.14468097991329)"
IMG-0BBC1DBA30,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},bfc8b5501a41817f6aa38fd9aa711d5c8a223d23,3D,"(1.0, 1.0, 2.0)","(50, 50, 30)",70.84733333333334,25.0,170.0,58ec5d8476d64809d4370be4a35f1d1f2d76c1b0,"(1.0, 1.0, 2.0)","(50, 50, 30)","(5, 5, 3, 40, 40, 25)",6760,1,"(23.208136094674558, 21.99585798816568, 13.273668639053254)","(8.69033909655571, 43.862135949338544, -2.3480691219286953)"
IMG-81BAB30FFD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b0f2e3abfd6b18710cf4767bd4e1a9b2fa977d4e,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(40, 43, 30)",94.41343023255814,1.0,174.0,9ab01007c16d6c1be9913a325007883bc04e60d0,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(40, 43, 30)","(5, 5, 5, 30, 33, 20)",4646,1,"(18.338786052518294, 20.271416272061987, 14.516788635385277)","(9.939746474331812, 29.402269482294248, 38.93358158107016)"
IMG-4A921E4293,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},de1899f2a9931be9045f5bb9e992f7d559432f41,3D,"(1.0, 0.9999999999999999, 2.0000000000000004)","(48, 44, 29)",79.56811650992685,10.0,174.0,5e788df5322bb8acb086e5c3d5512b60ffe66ec9,"(1.0, 0.9999999999999999, 2.0000000000000004)","(48, 44, 29)","(5, 5, 0, 38, 34, 24)",10525,1,"(24.958099762470308, 22.091116389548695, 11.491211401425177)","(1.8114428043785153, 55.082883521794855, -23.025993637464964)"
IMG-AF5A3DA75D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f839559089e4a57d9247d62b4d40fccbe9d46255,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(51, 45, 41)",71.28652957117806,7.0,174.0,f48852e0efdf9777a6972288f25c6135c0e7ed8d,"(1.0, 0.9999999999999999, 1.9999999999999998)","(51, 45, 41)","(5, 9, 8, 40, 30, 28)",8498,1,"(24.172511179100965, 23.790538950341258, 20.811132031066133)","(0.3658547727901684, 28.968652857373343, -53.60605996848482)"
IMG-AF5A3DA75D,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6861ed6f1a28bfc1dd5c2e1557c791f564f524bb,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(51, 45, 41)",67.47493490621181,16.0,165.0,3a6b8e318242717142b1043c0407839edf1b0c62,"(1.0, 0.9999999999999999, 1.9999999999999998)","(51, 45, 41)","(5, 5, 5, 41, 35, 28)",10855,1,"(24.58857669276831, 23.19060340856748, 18.76683555964993)","(0.8040669845162824, 26.425446246692708, -56.86023956574372)"
IMG-0724525B82,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4657a3a3caff71fe06c180902404ad2f222f284f,3D,"(1.0, 0.9999999999999999, 2.0)","(50, 55, 33)",83.49896418732783,1.0,174.0,4bee6a49af692ac935ad23ef8f280fa990947f90,"(1.0, 0.9999999999999999, 2.0)","(50, 55, 33)","(7, 6, 5, 38, 42, 23)",12726,1,"(25.158730158730158, 27.082429671538584, 15.174053119597675)","(6.509778439116705, 18.5689513143665, -32.59679437101353)"
IMG-0724525B82,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},31feae724b06a77f82fd1c2aa0b6ade56e0a05a2,3D,"(1.0, 0.9999999999999999, 2.0)","(50, 55, 33)",83.65036914600552,1.0,174.0,ab50c124b06c5fbf7e56d20e4903f896d0f9073c,"(1.0, 0.9999999999999999, 2.0)","(50, 55, 33)","(5, 5, 8, 40, 45, 16)",12726,1,"(24.806537796636807, 28.168631148829167, 15.302373094452303)","(6.137685177354406, 19.671980801471193, -32.71766509474939)"
IMG-CA6C8E1F88,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},abc8ad1d2fb4e69a09dad22c08284ab81f0f189b,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(57, 57, 30)",78.53847337642351,9.0,174.0,5edcaf896c03e07d5d526202f73eb29dddc3ccb8,"(1.0, 0.9999999999999999, 1.9999999999999998)","(57, 57, 30)","(5, 5, 3, 47, 47, 25)",18234,1,"(30.142864977514535, 26.973675551168146, 13.5654272238675)","(10.844232356529865, 54.134530132580586, -1.9873305085923878)"
IMG-16345F7C92,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},db57ae17bebdf75d5469ee51f65e0cd41586929f,3D,"(1.0, 0.9999999999999999, 2.0)","(58, 47, 30)",76.27353876253363,15.0,174.0,910388969ea5ff33b5a4259eeefe40f1c53513a5,"(1.0, 0.9999999999999999, 2.0)","(58, 47, 30)","(5, 5, 3, 48, 37, 26)",6320,1,"(31.632120253164558, 21.903164556962025, 14.039556962025317)","(-0.09746990620783791, 63.929436446203994, -55.05672841174584)"
IMG-6EF0309785,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0d4f077d8d1613ed6fa4d045a2f0e9f3963e06d7,3D,"(1.0, 0.9999999999999999, 2.0)","(43, 50, 39)",92.85154442456768,1.0,174.0,e090cb36770817a73073df22e3589625dbe57993,"(1.0, 0.9999999999999999, 2.0)","(43, 50, 39)","(5, 5, 5, 33, 40, 29)",13016,1,"(21.0269668100799, 25.472341733251383, 20.561693300553166)","(-10.308549671386839, 20.14246313146842, -12.953783963380317)"
IMG-E3DE672E9A,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},975e76163ed8b905254c766e34b60b8aff56cee8,3D,"(1.0, 0.9999999999999999, 2.0)","(57, 48, 30)",70.68983918128654,3.0,174.0,74c844b4f26b95f03e9f7dcc0876af6cb61c3ba5,"(1.0, 0.9999999999999999, 2.0)","(57, 48, 30)","(5, 5, 0, 47, 38, 29)",12626,1,"(27.191667986694124, 28.35371455726279, 12.836765404720419)","(-12.356275612773622, 53.29722829742764, 21.770182883141857)"
IMG-59287EDEA3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},de42911f03aca62bff582518dc5ebd4d127d7bbe,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(51, 35, 28)",78.56006402561025,15.0,172.0,8e3be0e3aed19377e27d3235ab4120e7eebb5148,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(51, 35, 28)","(5, 5, 5, 41, 25, 18)",7127,1,"(26.516065665778026, 14.840465834151818, 12.887189560825032)","(-1.5011015338829559, 21.318208777043786, -14.749520878349966)"
IMG-7350051976,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},dab110b1838520e1d40e15308961e27aa9b3f624,3D,"(0.9999999999999999, 1.0, 2.0)","(52, 55, 30)",68.53797202797203,17.0,174.0,8a9ad650ac43196201fd57a50e3776f2e0d9d286,"(0.9999999999999999, 1.0, 2.0)","(52, 55, 30)","(6, 7, 0, 39, 41, 28)",14682,1,"(23.113131725922898, 26.866026426917315, 12.513826454161558)","(-9.995185940711352, 27.496812679566077, -44.0763216698628)"
IMG-7350051976,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9a29fae85e87a99c4cf06c1bbdaa36773643fbe9,3D,"(0.9999999999999999, 1.0, 2.0)","(52, 55, 30)",69.25682983682984,22.0,172.0,ab9d7506b03673a1cb41021ba231d900067f7bca,"(0.9999999999999999, 1.0, 2.0)","(52, 55, 30)","(5, 5, 0, 42, 45, 29)",22325,1,"(23.98548712206047, 26.513863381858904, 13.378678611422172)","(-9.125522363082084, 29.15437473296177, -44.687116749369366)"
IMG-794CA41D2E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a76e92b1b65f0347572ead8fc2b74ac692de2bdf,3D,"(1.0, 1.0, 2.0)","(40, 44, 26)",88.48791520979022,14.0,174.0,172a569513c0222957909c1a4541eb6e0290a128,"(1.0, 1.0, 2.0)","(40, 44, 26)","(5, 5, 0, 30, 34, 21)",7524,1,"(19.141015417331207, 24.880648591174907, 10.685539606592238)","(0.8360812481407365, 23.25367409928523, -21.04082373177109)"
IMG-C3D88A4552,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a8a2fe75986a5b895363b94664ac52857247fb12,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(53, 66, 30)",66.49962835906233,20.0,174.0,9e6fd322843d37aea4f33c0834bdea8d28e18848,"(0.9999999999999999, 0.9999999999999999, 2.0)","(53, 66, 30)","(5, 5, 1, 43, 56, 28)",21312,1,"(25.23536036036036, 33.96912537537538, 14.35031906906907)","(-5.095040351065666, 55.427790115503846, -36.97587722594104)"
IMG-59A7CE2B0B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9f162df9fd4662360277bd57c645b2045878046c,3D,"(1.0, 0.9999999999999999, 2.0)","(51, 46, 33)",76.51423441576894,13.0,145.0,20d1acdf2a96de9f0df020a2ecffc289d93c0f4e,"(1.0, 0.9999999999999999, 2.0)","(51, 46, 33)","(5, 5, 5, 41, 36, 23)",8559,1,"(26.553335670054913, 23.141722163804182, 16.424815983175606)","(1.9767296766618472, 19.674644065522248, -59.506278132607164)"
