影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-4091F4CA78,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5e920ee029f63f0f57d07bd345398b48988f18a8,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(83, 99, 34)",25.66412172755192,1.0,84.0,94cf8de0aa63bfada734c8e0eb17a2d9d14f7712,"(1.0, 0.9999999999999999, 1.9999999999999998)","(83, 99, 34)","(5, 5, 0, 73, 89, 33)",76659,1,"(40.540262721924364, 60.598272870765335, 14.495036460167755)","(23.252431993432655, 11.855273664020974, 65.10981100970334)"
IMG-CCF0A985CA,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},757c865f0e4958e3fa268193939819186c05bd3c,3D,"(1.0, 1.0, 1.9999999999999998)","(44, 52, 30)",28.313126456876457,1.0,55.0,9c0fdb543df5e0b4f0b87244a545fa625c33c534,"(1.0, 1.0, 1.9999999999999998)","(44, 52, 30)","(5, 5, 5, 34, 42, 20)",6917,1,"(19.976001156570767, 23.77967326875813, 15.023420558045395)","(-17.17251677511975, 33.24630654848417, -69.91925160360836)"
IMG-07E4A4F88B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},db4d154b6dd2d2a47ad1ab3c0ad69bfb859a0200,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 51, 28)",29.73005331164724,9.0,55.0,d03ab007521dc53f9252e5a95ce448973e746aac,"(1.0, 1.0, 1.9999999999999998)","(31, 51, 28)","(5, 5, 5, 21, 41, 18)",3242,1,"(16.168723010487355, 23.945404071560766, 13.64188772362739)","(4.032002944687207, 57.66676010533344, -36.540703292520746)"
IMG-01DD783D86,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d68d9e35841661a76274e8cfa01516122e806318,3D,"(0.9999999999999999, 0.9999999999999998, 2.0)","(52, 54, 35)",34.11874236874237,2.0,68.0,6decf43ecbed7f57619d80eb0d069802b937f8fc,"(0.9999999999999999, 0.9999999999999998, 2.0)","(52, 54, 35)","(5, 5, 5, 42, 44, 25)",12897,1,"(24.534155229898428, 28.59478948592696, 18.19934868574087)","(-8.48677868590385, 41.251721428141366, 35.90222438425846)"
IMG-9100D2E107,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a3d5bb62da3c0021018ac81cc4bdb6a878b9c6db,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 30, 21)",30.299027137736815,4.0,99.0,6f348ad861456dfab6276fb7e1f0ab9277eb421f,"(1.0, 1.0, 1.9999999999999998)","(31, 30, 21)","(5, 5, 5, 21, 20, 11)",2047,1,"(15.370786516853933, 15.039081582804103, 9.696629213483146)","(-18.27564585219171, 24.885175063776124, 11.533546855274663)"
IMG-034CE1BDA5,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5781e4d97c68679e588d8185e3ca45d8e2df1fc5,3D,"(0.9999999999999999, 1.0, 2.0)","(45, 41, 38)",31.544045072029668,2.0,72.0,8f78e648b9521749cdf24d80ef8642fb6ec6398f,"(0.9999999999999999, 1.0, 2.0)","(45, 41, 38)","(5, 5, 5, 35, 31, 28)",9843,1,"(23.1089098851976, 21.47190897084222, 17.40333231738291)","(-8.702100733337371, 6.7058441319357875, -49.868019200537034)"
IMG-D523C1CE5F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fe693fecfe7d73b9d151a537a05ee741a9406e34,3D,"(0.9999999999999999, 1.0, 2.0)","(57, 48, 31)",50.796170533861535,1.0,124.0,68efdca1dd7349bdcf3d22bbdcb47e1f3dd60ddc,"(0.9999999999999999, 1.0, 2.0)","(57, 48, 31)","(5, 5, 3, 47, 38, 23)",9865,1,"(25.415306639635073, 26.734921439432338, 13.953978712620374)","(-6.440977161114759, 59.32675067394384, -10.688911846492779)"
IMG-95A4895ACC,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5e3078503a49533c1802ea0467c45b2c5c9b10d0,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(40, 42, 25)",36.852357142857144,1.0,75.0,37f46196d268756fe0d968d738b412606cc719b5,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(40, 42, 25)","(5, 5, 5, 30, 32, 18)",4379,1,"(18.700844941767528, 19.712719799040876, 14.553551039050012)","(10.201353458928399, 48.114689843534244, -35.97115239540139)"
IMG-00364F760E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b32ee02652f414dbaed97353d6d1f06481aa7555,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 49, 23)",27.582054667041792,3.0,58.0,7166f69931f51f3447d203cdd1c46b7fea61607c,"(1.0, 1.0, 1.9999999999999998)","(41, 49, 23)","(5, 5, 3, 31, 39, 15)",4421,1,"(20.47161275729473, 23.73060393576114, 8.417100203573852)","(-11.068624579235351, 34.44314836816943, -52.06140663321199)"
IMG-B5F9077483,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6330748875ba56c53f67b0f4866458d8900c2182,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(57, 62, 30)",29.72830598000377,2.0,96.0,1b9c6baa7d85229b60196fac81ee2cb183c5e117,"(0.9999999999999999, 1.0, 1.9999999999999998)","(57, 62, 30)","(5, 5, 3, 47, 52, 26)",23404,1,"(30.044394120663135, 33.07336352760212, 13.649589813707058)","(-12.588987011826347, 41.24615415807268, 33.283575216012935)"
IMG-BC8AB8F6A4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},83c919b7c0f0912f9b61674f319fff9d30e18daf,3D,"(1.0, 0.9999999999999999, 2.0)","(36, 30, 13)",24.30292022792023,5.0,68.0,03259d88002ce480f1a617dee8d601eb0c2d2898,"(1.0, 0.9999999999999999, 2.0)","(36, 30, 13)","(5, 5, 0, 26, 20, 8)",1514,1,"(15.654557463672392, 13.599075297225891, 3.6492734478203435)","(-7.226125400161541, 6.045547360302486, -33.78934753418943)"
IMG-983E2BC02B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b3fa308a21fcaeb25c4d7a97d51aa00a1a06552c,3D,"(1.0, 1.0, 2.0)","(53, 54, 30)",57.02682273468437,1.0,131.0,4e810158a7b317bf37baee7f049800c255dce148,"(1.0, 1.0, 2.0)","(53, 54, 30)","(5, 5, 0, 43, 44, 26)",17873,1,"(25.073854417277456, 25.31522408101606, 14.218877636658647)","(-4.424689519379395, 20.044356467596273, -32.68223567712555)"
IMG-59057F2048,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6501b273a7a67a08c4c6ff11019758b147243085,3D,"(0.9999999999999999, 1.0, 2.0)","(46, 46, 26)",51.68827250254471,5.0,113.0,cb13257e0168b8a031d51a740325109921a91f82,"(0.9999999999999999, 1.0, 2.0)","(46, 46, 26)","(5, 5, 5, 36, 36, 16)",8229,1,"(22.182768258597644, 19.789524851136225, 12.943857090776522)","(4.008703566054827, 18.282092922649383, 7.8612906801795965)"
IMG-08D009EB7E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b17967f8adc8a0e5fdc0aa055e066a5c9ed19ee7,3D,"(1.0, 1.0, 2.0)","(47, 53, 37)",28.275879653238142,5.0,59.0,87afd91ad3a5f2ced9b19f04c6036dabe300e8c9,"(1.0, 1.0, 2.0)","(47, 53, 37)","(5, 5, 5, 37, 43, 27)",11281,1,"(21.180569098484177, 27.65960464497828, 17.238897260881128)","(2.486061514195928, 78.42382978311318, -25.536723952306986)"
IMG-8A3B5398AB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},dcfb72c9f1a120a46efb2beb953279a91baf3b98,3D,"(1.0, 0.9999999999999998, 2.0000000000000004)","(37, 31, 25)",41.693461203138625,3.0,92.0,105b0e84d9001f064fdf7a76a997d10eca6f33b6,"(1.0, 0.9999999999999998, 2.0000000000000004)","(37, 31, 25)","(5, 5, 5, 27, 21, 15)",3957,1,"(17.247915087187263, 15.48521607278241, 11.015921152388174)","(-13.159385040323848, 46.663098124751905, 41.20654149271226)"
IMG-C435FCF270,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},cb870f37650ed0de58bd71c39321363434615d52,3D,"(1.0, 1.0, 1.9999999999999998)","(28, 24, 13)",24.243818681318682,6.0,59.0,a443186ec359f0ce2448ddd85d1ad999b8069626,"(1.0, 1.0, 1.9999999999999998)","(28, 24, 13)","(5, 5, 0, 18, 14, 8)",612,1,"(15.699346405228757, 11.998366013071895, 3.3120915032679736)","(-19.70738781409505, 27.356087256505706, -85.68998526630247)"
IMG-BA39BCD54C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9394a601e7214d958a77810fe8906804da412a9f,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(65, 79, 30)",21.41639078221357,2.0,59.0,69e54da4db58f19891882e62491f58fdd5dcc1a5,"(0.9999999999999999, 0.9999999999999999, 2.0)","(65, 79, 30)","(5, 5, 0, 55, 69, 28)",41632,1,"(30.608089930822445, 36.952776710222906, 9.515685049961569)","(11.239472582230764, 34.58216187786263, -7.34335145896701)"
IMG-D79FE4D26B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},6cd1f9fadfda89952a3c99ed4ef6acc6a06ad9b8,3D,"(0.9999999999999999, 1.0, 2.0)","(54, 56, 29)",30.150485769020253,3.0,79.0,e4e2799a2a938cb4b58e03451c22949e7cbb6025,"(0.9999999999999999, 1.0, 2.0)","(54, 56, 29)","(5, 5, 3, 44, 46, 21)",15117,1,"(24.626050142223985, 28.947145597671497, 12.480254018654495)","(-8.717457861607159, 35.763600944947726, -24.489605344484296)"
IMG-B658BE7023,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c2f921c916a1ff67178753fbc9ec3aad032972fd,3D,"(1.0, 1.0, 1.9999999999999998)","(44, 35, 26)",27.337662337662337,4.0,71.0,aadc1197e1096cd03b1914c6391f2c6916e0c4ec,"(1.0, 1.0, 1.9999999999999998)","(44, 35, 26)","(5, 5, 5, 34, 25, 16)",4709,1,"(21.851560840942874, 15.634317264812061, 10.984497770227225)","(1.660974422734668, 61.870882514186796, -20.01121741074528)"
IMG-18C718D733,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},36b65d205569647dea6f9dc192f89a83c18ed274,3D,"(0.9999999999999999, 1.0, 2.0)","(37, 39, 29)",31.756422204698065,4.0,89.0,0c71ef24656af6eaae08a12393dce2569d5144a7,"(0.9999999999999999, 1.0, 2.0)","(37, 39, 29)","(5, 5, 5, 27, 29, 19)",3806,1,"(19.131108775617445, 17.01629006831319, 15.018654755648976)","(-9.627080520598394, 51.90629399658012, 4.246565855345587)"
IMG-CEF96B0BDF,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},599cbd65d058a211d96f3c20ce08bb80f144b4f8,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)",31.918788611334946,1.0,94.0,12027a4d263c85f42f28a828a3853dfbcc438025,"(1.0, 0.9999999999999999, 1.9999999999999998)","(68, 73, 30)","(5, 5, 1, 58, 63, 28)",45829,1,"(32.80704357502891, 32.089004778633615, 14.286630735996859)","(14.746858491578664, 46.45023740473892, 12.59399001954634)"
IMG-90698FE536,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},78d285d1c0d97345dc254b54cd42219e3e4fe67c,3D,"(0.9999999999999999, 1.0, 2.0)","(45, 44, 23)",37.31971892841458,5.0,96.0,83a722eb2cc421df4eea41058f97ef6a1c60ff7e,"(0.9999999999999999, 1.0, 2.0)","(45, 44, 23)","(5, 5, 5, 35, 34, 13)",5284,1,"(23.643830431491295, 20.707040121120365, 10.445874337623012)","(-13.013697609183428, 13.408016512343139, 23.624817420943977)"
IMG-F48A5C5E70,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c3b82d417079a65b818546183fa6f6c093f31dc3,3D,"(1.0, 0.9999999999999999, 2.0)","(51, 48, 29)",28.49737998647735,1.0,93.0,887a65c55b157fbb0a795f6dec65ea80748f55f2,"(1.0, 0.9999999999999999, 2.0)","(51, 48, 29)","(5, 5, 3, 41, 38, 21)",13051,1,"(24.938395525247106, 26.016167343498584, 12.541414450999923)","(-31.898925240646665, 69.59397921087609, -37.23112750080291)"
IMG-ADCAE30DC9,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9e6d51e52a645b93ad61cbfcfccbcd597e0f126d,3D,"(1.0000000000000002, 1.0, 2.0)","(53, 51, 27)",37.87224072018745,1.0,95.0,60f48f0761578e8d93348c0e97bfdc7acefce6f3,"(1.0000000000000002, 1.0, 2.0)","(53, 51, 27)","(5, 5, 5, 43, 41, 20)",11978,1,"(26.00709634329604, 23.48513942227417, 15.15611955251294)","(-2.379083803422276, 50.32792261763172, -20.71425930427788)"
IMG-83DFD06BCD,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ca2618ae17ecaec9634ee76dafb8334d054b1980,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(35, 34, 15)",32.154621848739495,7.0,80.0,9ffde3fe489b3170e2be70332a7f48ba3d000c75,"(0.9999999999999999, 1.0, 1.9999999999999998)","(35, 34, 15)","(5, 5, 3, 25, 24, 7)",1406,1,"(14.57823613086771, 14.409672830725462, 6.2802275960170695)","(-2.5957369019723586, 27.528701689902864, 25.77757747024978)"
IMG-5475217B6F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4e2d83e0d052b77dfc073e0b5a6095e1d2f7e75a,3D,"(1.0, 0.9999999999999999, 2.0)","(33, 40, 30)",30.18517676767677,2.0,83.0,d94f238a7f2c446b08f95791f940f01e622cf632,"(1.0, 0.9999999999999999, 2.0)","(33, 40, 30)","(5, 5, 3, 23, 30, 25)",4472,1,"(15.884615384615385, 20.08877459749553, 14.660330948121645)","(5.018185336171552, 57.161614860559965, 20.600429486119822)"
IMG-532247ECE5,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},914dd42c5d6f39ab0e54683e73fae1a3764f1878,3D,"(1.0, 1.0, 1.9999999999999998)","(53, 45, 27)",29.941175557108473,2.0,71.0,4357cb8e545616f1823c9b72df7cef3a14bc10a9,"(1.0, 1.0, 1.9999999999999998)","(53, 45, 27)","(5, 5, 5, 43, 35, 20)",6873,1,"(30.84839225956642, 25.876182162083516, 13.347592026771425)","(-1.2085625098061747, 57.874910730441115, 24.274693006652253)"
IMG-45C8FC8645,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},106cdbe95e58e5a82edccfde6944d698f796bb81,3D,"(1.0, 0.9999999999999999, 2.0)","(66, 80, 30)",27.08941287878788,2.0,77.0,3da5bf5f7669502f29163292c0c8f306f1083f25,"(1.0, 0.9999999999999999, 2.0)","(66, 80, 30)","(5, 5, 0, 56, 70, 29)",36451,1,"(33.56168555046501, 41.305533455872265, 12.745329346245645)","(-4.560050746033092, 36.27968378644489, 10.317877284689324)"
IMG-056BB79AE2,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5dddc844a190bf29684f162b1a0c763df3890f24,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(58, 46, 25)",38.465562218890554,4.0,76.0,9f9dfdbd9a7a9ae08debdd1af5b6f6d6eeb3314d,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(58, 46, 25)","(5, 5, 5, 48, 36, 15)",5066,1,"(26.790761942360838, 21.369324911172523, 12.742795104619029)","(7.560411259334629, 14.9639443957996, -4.954414644314214)"
